10,100,250,500,1000,2000
1201.600,1206.800,1205.600,1209.600,1211.200,1209.800
1198.800,1206.000,1208.400,1209.000,1211.400,1211.000
1200.600,1207.000,1207.000,1209.600,1211.000,1213.200
1201.200,1205.800,1210.000,1210.600,1209.400,1211.400
1200.600,1208.200,1208.400,1209.400,1210.200,1209.600
1200.800,1207.400,1206.400,1209.200,1210.000,1211.400
1201.000,1205.800,1208.400,1211.000,1210.800,1214.200
